Fecha,Orcas,Link,Orca,Lugar,Latitud,Longitud,Nombre,Número,Madre,Sexo,Varadora,Grupo
2023-09-28,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei, Pao",https://www.instagram.com/peninsulavaldesorcaresearch/reel/CxwGI1upRHD/,Auka,Punta Norte,-42.078426,-63.757298,Auka,PTN-029,Jazmín,,Sí,Grupo de Jazmín
2023-09-28,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei, Pao",https://www.instagram.com/peninsulavaldesorcaresearch/reel/CxwGI1upRHD/,Konke,Punta Norte,-42.078426,-63.757298,Konke,PTN-022,Jazmín,♀,Sí,Grupo de Jazmín
2023-09-28,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei, Pao",https://www.instagram.com/peninsulavaldesorcaresearch/reel/CxwGI1upRHD/,Nova,Punta Norte,-42.078426,-63.757298,Nova,PTN-035,Konke,♂,No,Grupo de Jazmín
2023-09-28,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei, Pao",https://www.instagram.com/peninsulavaldesorcaresearch/reel/CxwGI1upRHD/,Llen,Punta Norte,-42.078426,-63.757298,Llen,PTN-010,Ishtar,♀,Sí,Grupo de Llen
2023-09-28,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei, Pao",https://www.instagram.com/peninsulavaldesorcaresearch/reel/CxwGI1upRHD/,Shotel,Punta Norte,-42.078426,-63.757298,Shotel,PTN-026,Llen,♀,Sí,Grupo de Llen
2023-09-28,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei, Pao",https://www.instagram.com/peninsulavaldesorcaresearch/reel/CxwGI1upRHD/,Pao,Punta Norte,-42.078426,-63.757298,Pao,PTN-006,Ishtar,♂,Sí,Grupo de Llen
2023-09-28,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei, Pao",https://www.instagram.com/peninsulavaldesorcaresearch/reel/CxwGI1upRHD/,Shekei,Punta Norte,-42.078426,-63.757298,Shekei,PTN-018,Ishtar,♀,Sí,Grupo de Llen
2023-09-28,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei, Pao",https://www.instagram.com/peninsulavaldesorcaresearch/reel/CxwGI1upRHD/,Pao,Punta Norte,-42.078426,-63.757298,Pao,PTN-006,Ishtar,♂,Sí,Grupo de Llen
2023-09-22,"Jazmín, Morgan, Auka, Konke, Nova",https://www.instagram.com/peninsulavaldesorcaresearch/p/Cxn3JovJ2A4/?img_index=2,Jazmín,Caleta Valdés,-42.469632,-63.609435,Jazmín,PTN-002,Ishtar,♀,Sí,Grupo de Jazmín
2023-09-22,"Jazmín, Morgan, Auka, Konke, Nova",https://www.instagram.com/peninsulavaldesorcaresearch/p/Cxn3JovJ2A4/?img_index=2,Morgan,Caleta Valdés,-42.469632,-63.609435,Morgan,PTN-036,Jazmín,,No,Grupo de Jazmín
2023-09-22,"Jazmín, Morgan, Auka, Konke, Nova",https://www.instagram.com/peninsulavaldesorcaresearch/p/Cxn3JovJ2A4/?img_index=2,Auka,Caleta Valdés,-42.469632,-63.609435,Auka,PTN-029,Jazmín,,Sí,Grupo de Jazmín
2023-09-22,"Jazmín, Morgan, Auka, Konke, Nova",https://www.instagram.com/peninsulavaldesorcaresearch/p/Cxn3JovJ2A4/?img_index=2,Konke,Caleta Valdés,-42.469632,-63.609435,Konke,PTN-022,Jazmín,♀,Sí,Grupo de Jazmín
2023-09-22,"Jazmín, Morgan, Auka, Konke, Nova",https://www.instagram.com/peninsulavaldesorcaresearch/p/Cxn3JovJ2A4/?img_index=2,Nova,Caleta Valdés,-42.469632,-63.609435,Nova,PTN-035,Konke,♂,No,Grupo de Jazmín
2023-09-24,"Jazmín, Morgan",https://www.instagram.com/peninsulavaldesorcaresearch/p/CxnHoZCOC4R/?img_index=1,Jazmín,Punta Norte,-42.078426,-63.757298,Jazmín,PTN-002,Ishtar,♀,Sí,Grupo de Jazmín
2023-09-24,"Jazmín, Morgan",https://www.instagram.com/peninsulavaldesorcaresearch/p/CxnHoZCOC4R/?img_index=1,Morgan,Punta Norte,-42.078426,-63.757298,Morgan,PTN-036,Jazmín,,No,Grupo de Jazmín
2023-09-22,"Jazmín, Morgan, Auka, Konke, Nova",https://www.instagram.com/peninsulavaldesorcaresearch/p/Cxg7aOspNun/?img_index=1,Jazmín,Caleta Valdés,-42.469632,-63.609435,Jazmín,PTN-002,Ishtar,♀,Sí,Grupo de Jazmín
2023-09-22,"Jazmín, Morgan, Auka, Konke, Nova",https://www.instagram.com/peninsulavaldesorcaresearch/p/Cxg7aOspNun/?img_index=1,Morgan,Caleta Valdés,-42.469632,-63.609435,Morgan,PTN-036,Jazmín,,No,Grupo de Jazmín
2023-09-22,"Jazmín, Morgan, Auka, Konke, Nova",https://www.instagram.com/peninsulavaldesorcaresearch/p/Cxg7aOspNun/?img_index=1,Auka,Caleta Valdés,-42.469632,-63.609435,Auka,PTN-029,Jazmín,,Sí,Grupo de Jazmín
2023-09-22,"Jazmín, Morgan, Auka, Konke, Nova",https://www.instagram.com/peninsulavaldesorcaresearch/p/Cxg7aOspNun/?img_index=1,Konke,Caleta Valdés,-42.469632,-63.609435,Konke,PTN-022,Jazmín,♀,Sí,Grupo de Jazmín
2023-09-22,"Jazmín, Morgan, Auka, Konke, Nova",https://www.instagram.com/peninsulavaldesorcaresearch/p/Cxg7aOspNun/?img_index=1,Nova,Caleta Valdés,-42.469632,-63.609435,Nova,PTN-035,Konke,♂,No,Grupo de Jazmín
2023-09-03,Jaluel,https://www.instagram.com/peninsulavaldesorcaresearch/p/CwwEKLhpQ3L/?img_index=1,Jaluel,Caleta Valdés,-42.469632,-63.609435,Jaluel,PTN-019,,♂,Sí,Individuales
2023-08-31,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwoWXOkpPlF/?img_index=1,Jazmín,Caleta Valdés,-42.469632,-63.609435,Jazmín,PTN-002,Ishtar,♀,Sí,Grupo de Jazmín
2023-08-31,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwoWXOkpPlF/?img_index=1,Morgan,Caleta Valdés,-42.469632,-63.609435,Morgan,PTN-036,Jazmín,,No,Grupo de Jazmín
2023-08-31,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwoWXOkpPlF/?img_index=1,Auka,Caleta Valdés,-42.469632,-63.609435,Auka,PTN-029,Jazmín,,Sí,Grupo de Jazmín
2023-08-31,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwoWXOkpPlF/?img_index=1,Konke,Caleta Valdés,-42.469632,-63.609435,Konke,PTN-022,Jazmín,♀,Sí,Grupo de Jazmín
2023-08-31,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwoWXOkpPlF/?img_index=1,Nova,Caleta Valdés,-42.469632,-63.609435,Nova,PTN-035,Konke,♂,No,Grupo de Jazmín
2023-08-31,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwoWXOkpPlF/?img_index=1,Llen,Caleta Valdés,-42.469632,-63.609435,Llen,PTN-010,Ishtar,♀,Sí,Grupo de Llen
2023-08-31,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwoWXOkpPlF/?img_index=1,Shotel,Caleta Valdés,-42.469632,-63.609435,Shotel,PTN-026,Llen,♀,Sí,Grupo de Llen
2023-08-31,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwoWXOkpPlF/?img_index=1,Pao,Caleta Valdés,-42.469632,-63.609435,Pao,PTN-006,Ishtar,♂,Sí,Grupo de Llen
2023-08-31,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwoWXOkpPlF/?img_index=1,Shekei,Caleta Valdés,-42.469632,-63.609435,Shekei,PTN-018,Ishtar,♀,Sí,Grupo de Llen
2023-08-30,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwoWXOkpPlF/?img_index=1,Jazmín,Caleta Valdés,-42.469632,-63.609435,Jazmín,PTN-002,Ishtar,♀,Sí,Grupo de Jazmín
2023-08-30,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwoWXOkpPlF/?img_index=1,Morgan,Caleta Valdés,-42.469632,-63.609435,Morgan,PTN-036,Jazmín,,No,Grupo de Jazmín
2023-08-30,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwoWXOkpPlF/?img_index=1,Auka,Caleta Valdés,-42.469632,-63.609435,Auka,PTN-029,Jazmín,,Sí,Grupo de Jazmín
2023-08-30,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwoWXOkpPlF/?img_index=1,Konke,Caleta Valdés,-42.469632,-63.609435,Konke,PTN-022,Jazmín,♀,Sí,Grupo de Jazmín
2023-08-30,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwoWXOkpPlF/?img_index=1,Nova,Caleta Valdés,-42.469632,-63.609435,Nova,PTN-035,Konke,♂,No,Grupo de Jazmín
2023-08-30,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwoWXOkpPlF/?img_index=1,Llen,Caleta Valdés,-42.469632,-63.609435,Llen,PTN-010,Ishtar,♀,Sí,Grupo de Llen
2023-08-30,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwoWXOkpPlF/?img_index=1,Shotel,Caleta Valdés,-42.469632,-63.609435,Shotel,PTN-026,Llen,♀,Sí,Grupo de Llen
2023-08-30,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwoWXOkpPlF/?img_index=1,Pao,Caleta Valdés,-42.469632,-63.609435,Pao,PTN-006,Ishtar,♂,Sí,Grupo de Llen
2023-08-30,"Jazmín, Morgan, Auka, Konke, Nova, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwoWXOkpPlF/?img_index=1,Shekei,Caleta Valdés,-42.469632,-63.609435,Shekei,PTN-018,Ishtar,♀,Sí,Grupo de Llen
2023-08-11,"Jazmín, Morgan, Auka, Konke, Nova, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwJJhQtJCWc/?img_index=1,Jazmín,Punta Norte,-42.078426,-63.757298,Jazmín,PTN-002,Ishtar,♀,Sí,Grupo de Jazmín
2023-08-11,"Jazmín, Morgan, Auka, Konke, Nova, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwJJhQtJCWc/?img_index=1,Morgan,Punta Norte,-42.078426,-63.757298,Morgan,PTN-036,Jazmín,,No,Grupo de Jazmín
2023-08-11,"Jazmín, Morgan, Auka, Konke, Nova, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwJJhQtJCWc/?img_index=1,Auka,Punta Norte,-42.078426,-63.757298,Auka,PTN-029,Jazmín,,Sí,Grupo de Jazmín
2023-08-11,"Jazmín, Morgan, Auka, Konke, Nova, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwJJhQtJCWc/?img_index=1,Konke,Punta Norte,-42.078426,-63.757298,Konke,PTN-022,Jazmín,♀,Sí,Grupo de Jazmín
2023-08-11,"Jazmín, Morgan, Auka, Konke, Nova, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwJJhQtJCWc/?img_index=1,Nova,Punta Norte,-42.078426,-63.757298,Nova,PTN-035,Konke,♂,No,Grupo de Jazmín
2023-08-11,"Jazmín, Morgan, Auka, Konke, Nova, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwJJhQtJCWc/?img_index=1,Maga,Punta Norte,-42.078426,-63.757298,Maga,PTN-004,,♀,Sí,Grupo de Maga
2023-08-11,"Jazmín, Morgan, Auka, Konke, Nova, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwJJhQtJCWc/?img_index=1,Keoken,Punta Norte,-42.078426,-63.757298,Keoken,PTN-033,Maga,♀,Sí,Grupo de Maga
2023-08-11,"Jazmín, Morgan, Auka, Konke, Nova, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwJJhQtJCWc/?img_index=1,Arwel,Punta Norte,-42.078426,-63.757298,Arwel,PTN-028,Maga,♂,No,Grupo de Maga
2023-08-11,"Jazmín, Morgan, Auka, Konke, Nova, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwJJhQtJCWc/?img_index=1,Mica,Punta Norte,-42.078426,-63.757298,Mica,PTN-008,Maga,♀,Sí,Grupo de Maga
2023-08-11,"Jazmín, Morgan, Auka, Konke, Nova, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwJJhQtJCWc/?img_index=1,Piqui,Punta Norte,-42.078426,-63.757298,Piqui,PTN-030,Mica,♂,No,Grupo de Maga
2023-08-11,"Jazmín, Morgan, Auka, Konke, Nova, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwJJhQtJCWc/?img_index=1,Aiken,Punta Norte,-42.078426,-63.757298,Aiken,PTN-027,Mica,♀,Sí,Grupo de Maga
2023-08-16,"Jazmín, Morgan, Auka, Konke, Nova, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwJJhQtJCWc/?img_index=1,Jazmín,Punta Norte,-42.078426,-63.757298,Jazmín,PTN-002,Ishtar,♀,Sí,Grupo de Jazmín
2023-08-16,"Jazmín, Morgan, Auka, Konke, Nova, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwJJhQtJCWc/?img_index=1,Morgan,Punta Norte,-42.078426,-63.757298,Morgan,PTN-036,Jazmín,,No,Grupo de Jazmín
2023-08-16,"Jazmín, Morgan, Auka, Konke, Nova, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwJJhQtJCWc/?img_index=1,Auka,Punta Norte,-42.078426,-63.757298,Auka,PTN-029,Jazmín,,Sí,Grupo de Jazmín
2023-08-16,"Jazmín, Morgan, Auka, Konke, Nova, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwJJhQtJCWc/?img_index=1,Konke,Punta Norte,-42.078426,-63.757298,Konke,PTN-022,Jazmín,♀,Sí,Grupo de Jazmín
2023-08-16,"Jazmín, Morgan, Auka, Konke, Nova, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwJJhQtJCWc/?img_index=1,Nova,Punta Norte,-42.078426,-63.757298,Nova,PTN-035,Konke,♂,No,Grupo de Jazmín
2023-08-16,"Jazmín, Morgan, Auka, Konke, Nova, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwJJhQtJCWc/?img_index=1,Maga,Punta Norte,-42.078426,-63.757298,Maga,PTN-004,,♀,Sí,Grupo de Maga
2023-08-16,"Jazmín, Morgan, Auka, Konke, Nova, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwJJhQtJCWc/?img_index=1,Keoken,Punta Norte,-42.078426,-63.757298,Keoken,PTN-033,Maga,♀,Sí,Grupo de Maga
2023-08-16,"Jazmín, Morgan, Auka, Konke, Nova, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwJJhQtJCWc/?img_index=1,Arwel,Punta Norte,-42.078426,-63.757298,Arwel,PTN-028,Maga,♂,No,Grupo de Maga
2023-08-16,"Jazmín, Morgan, Auka, Konke, Nova, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwJJhQtJCWc/?img_index=1,Mica,Punta Norte,-42.078426,-63.757298,Mica,PTN-008,Maga,♀,Sí,Grupo de Maga
2023-08-16,"Jazmín, Morgan, Auka, Konke, Nova, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwJJhQtJCWc/?img_index=1,Piqui,Punta Norte,-42.078426,-63.757298,Piqui,PTN-030,Mica,♂,No,Grupo de Maga
2023-08-16,"Jazmín, Morgan, Auka, Konke, Nova, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CwJJhQtJCWc/?img_index=1,Aiken,Punta Norte,-42.078426,-63.757298,Aiken,PTN-027,Mica,♀,Sí,Grupo de Maga
2023-08-10,"Valen, Solei, Emyr, Karut",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvzmTDOOIN8/?img_index=1,Valen,Punta Bermeja,-41.155329828599186,-63.12654479114244,Valen,PTN-009,Maga,♀,Sí,Grupo de Valen
2023-08-10,"Valen, Solei, Emyr, Karut",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvzmTDOOIN8/?img_index=1,Solei,Punta Bermeja,-41.155329828599186,-63.12654479114244,Solei,PTN-032,Valen,,No,Grupo de Valen
2023-08-10,"Valen, Solei, Emyr, Karut",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvzmTDOOIN8/?img_index=1,Emyr,Punta Bermeja,-41.155329828599186,-63.12654479114244,Emyr,PTN-025,Valen,♂,Sí,Grupo de Valen
2023-08-10,"Valen, Solei, Emyr, Karut",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvzmTDOOIN8/?img_index=1,Karut,Punta Bermeja,-41.155329828599186,-63.12654479114244,Karut,PTN-023,Valen,♀,Sí,Grupo de Valen
2023-08-05,"Valen, Solei, Emyr, Karut, Llen, Shotel, Pao, Shekei",,Valen,Punta Bermeja,-41.155329828599186,-63.12654479114244,Valen,PTN-009,Maga,♀,Sí,Grupo de Valen
2023-08-05,"Valen, Solei, Emyr, Karut, Llen, Shotel, Pao, Shekei",,Solei,Punta Bermeja,-41.155329828599186,-63.12654479114244,Solei,PTN-032,Valen,,No,Grupo de Valen
2023-08-05,"Valen, Solei, Emyr, Karut, Llen, Shotel, Pao, Shekei",,Emyr,Punta Bermeja,-41.155329828599186,-63.12654479114244,Emyr,PTN-025,Valen,♂,Sí,Grupo de Valen
2023-08-05,"Valen, Solei, Emyr, Karut, Llen, Shotel, Pao, Shekei",,Karut,Punta Bermeja,-41.155329828599186,-63.12654479114244,Karut,PTN-023,Valen,♀,Sí,Grupo de Valen
2023-08-05,"Valen, Solei, Emyr, Karut, Llen, Shotel, Pao, Shekei",,Llen,Punta Bermeja,-41.155329828599186,-63.12654479114244,Llen,PTN-010,Ishtar,♀,Sí,Grupo de Llen
2023-08-05,"Valen, Solei, Emyr, Karut, Llen, Shotel, Pao, Shekei",,Shotel,Punta Bermeja,-41.155329828599186,-63.12654479114244,Shotel,PTN-026,Llen,♀,Sí,Grupo de Llen
2023-08-05,"Valen, Solei, Emyr, Karut, Llen, Shotel, Pao, Shekei",,Pao,Punta Bermeja,-41.155329828599186,-63.12654479114244,Pao,PTN-006,Ishtar,♂,Sí,Grupo de Llen
2023-08-05,"Valen, Solei, Emyr, Karut, Llen, Shotel, Pao, Shekei",,Shekei,Punta Bermeja,-41.155329828599186,-63.12654479114244,Shekei,PTN-018,Ishtar,♀,Sí,Grupo de Llen
2023-07-22,"Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvS5i_bpCMu/?img_index=1,Maga,Punta Norte,-42.078426,-63.757298,Maga,PTN-004,,♀,Sí,Grupo de Maga
2023-07-22,"Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvS5i_bpCMu/?img_index=1,Keoken,Punta Norte,-42.078426,-63.757298,Keoken,PTN-033,Maga,♀,Sí,Grupo de Maga
2023-07-22,"Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvS5i_bpCMu/?img_index=1,Arwel,Punta Norte,-42.078426,-63.757298,Arwel,PTN-028,Maga,♂,No,Grupo de Maga
2023-07-22,"Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvS5i_bpCMu/?img_index=1,Mica,Punta Norte,-42.078426,-63.757298,Mica,PTN-008,Maga,♀,Sí,Grupo de Maga
2023-07-22,"Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvS5i_bpCMu/?img_index=1,Piqui,Punta Norte,-42.078426,-63.757298,Piqui,PTN-030,Mica,♂,No,Grupo de Maga
2023-07-22,"Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvS5i_bpCMu/?img_index=1,Aiken,Punta Norte,-42.078426,-63.757298,Aiken,PTN-027,Mica,♀,Sí,Grupo de Maga
2023-07-23,"Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvS5i_bpCMu/?img_index=1,Maga,Punta Norte,-42.078426,-63.757298,Maga,PTN-004,,♀,Sí,Grupo de Maga
2023-07-23,"Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvS5i_bpCMu/?img_index=1,Keoken,Punta Norte,-42.078426,-63.757298,Keoken,PTN-033,Maga,♀,Sí,Grupo de Maga
2023-07-23,"Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvS5i_bpCMu/?img_index=1,Arwel,Punta Norte,-42.078426,-63.757298,Arwel,PTN-028,Maga,♂,No,Grupo de Maga
2023-07-23,"Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvS5i_bpCMu/?img_index=1,Mica,Punta Norte,-42.078426,-63.757298,Mica,PTN-008,Maga,♀,Sí,Grupo de Maga
2023-07-23,"Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvS5i_bpCMu/?img_index=1,Piqui,Punta Norte,-42.078426,-63.757298,Piqui,PTN-030,Mica,♂,No,Grupo de Maga
2023-07-23,"Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvS5i_bpCMu/?img_index=1,Aiken,Punta Norte,-42.078426,-63.757298,Aiken,PTN-027,Mica,♀,Sí,Grupo de Maga
2023-07-26,Jaluel,https://www.instagram.com/peninsulavaldesorcaresearch/reel/CvPY1RigjXK/,Jaluel,Punta Norte,-42.078426,-63.757298,Jaluel,PTN-019,,♂,Sí,Individuales
2023-07-22,"Jaluel, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvM6bE7u9tN/?img_index=1,Jaluel,Punta Norte,-42.078426,-63.757298,Jaluel,PTN-019,,♂,Sí,Individuales
2023-07-22,"Jaluel, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvM6bE7u9tN/?img_index=1,Maga,Punta Norte,-42.078426,-63.757298,Maga,PTN-004,,♀,Sí,Grupo de Maga
2023-07-22,"Jaluel, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvM6bE7u9tN/?img_index=1,Keoken,Punta Norte,-42.078426,-63.757298,Keoken,PTN-033,Maga,♀,Sí,Grupo de Maga
2023-07-22,"Jaluel, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvM6bE7u9tN/?img_index=1,Arwel,Punta Norte,-42.078426,-63.757298,Arwel,PTN-028,Maga,♂,No,Grupo de Maga
2023-07-22,"Jaluel, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvM6bE7u9tN/?img_index=1,Mica,Punta Norte,-42.078426,-63.757298,Mica,PTN-008,Maga,♀,Sí,Grupo de Maga
2023-07-22,"Jaluel, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvM6bE7u9tN/?img_index=1,Piqui,Punta Norte,-42.078426,-63.757298,Piqui,PTN-030,Mica,♂,No,Grupo de Maga
2023-07-22,"Jaluel, Maga, Keoken, Arwel, Mica, Piqui, Aiken",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvM6bE7u9tN/?img_index=1,Aiken,Punta Norte,-42.078426,-63.757298,Aiken,PTN-027,Mica,♀,Sí,Grupo de Maga
2023-07-22,"Valen, Solei, Emyr, Karut, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvCqyH5uXck/?img_index=1,Valen,Punta Bermeja,-41.155329828599186,-63.12654479114244,Valen,PTN-009,Maga,♀,Sí,Grupo de Valen
2023-07-22,"Valen, Solei, Emyr, Karut, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvCqyH5uXck/?img_index=1,Solei,Punta Bermeja,-41.155329828599186,-63.12654479114244,Solei,PTN-032,Valen,,No,Grupo de Valen
2023-07-22,"Valen, Solei, Emyr, Karut, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvCqyH5uXck/?img_index=1,Emyr,Punta Bermeja,-41.155329828599186,-63.12654479114244,Emyr,PTN-025,Valen,♂,Sí,Grupo de Valen
2023-07-22,"Valen, Solei, Emyr, Karut, Llen, Shotel, Pao, Shekei",https://www.instagram.com/peninsulavaldesorcaresearch/p/CvCqyH5uXck/?img_index=1,Karut,Punta Bermeja,-41.155329828599186,-63.12654479114244,Karut,PTN-023,Valen,♀,Sí,Grupo de Valen
